"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","bright_ti4","bright_ti5"
"8402274",47.1815,33.03238,NA,0.43,0.38,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,9.27,"D",349.04,299.27
"8402275",47.08363,32.28302,NA,0.45,0.39,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,9.84,"D",343.97,305.69
"8402276",47.02796,31.58727,NA,0.48,0.4,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,3.39,"D",333.23,303.85
"8402277",47.03271,31.59182,NA,0.48,0.4,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,3.39,"D",335.86,304.02
"8402278",47.03149,31.58576,NA,0.48,0.4,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,3.39,"D",336.05,304.73
"8402279",48.08696,37.75034,NA,0.39,0.36,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,4.91,"D",330.11,293.02
"8402280",48.09283,37.74308,NA,0.39,0.36,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,4.85,"D",337.17,292.37
"8402281",47.48714,33.58794,NA,0.41,0.37,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,5.15,"D",339.87,296.09
"8402282",48.22195,38.2444,NA,0.4,0.37,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,3.17,"D",335.35,297.84
"8402283",48.21262,37.79617,NA,0.39,0.36,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,2.5,"D",332.82,297.39
"8402284",48.21592,37.79513,NA,0.39,0.36,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,3.57,"D",327.46,293.63
"8402288",48.21599,37.26611,NA,0.39,0.36,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,1.49,"D",326.42,295.82
"8402289",47.34486,31.96669,NA,0.46,0.39,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,9.36,"D",351.1,305.42
"8402290",47.34834,31.96524,NA,0.46,0.39,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,5.17,"D",343.95,305.36
"8402291",47.35183,31.96382,NA,0.46,0.39,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,5.17,"D",335.74,304.01
"8402293",47.58076,32.40329,NA,0.44,0.38,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,6.43,"D",340.49,296.18
"8402294",47.58419,32.40186,NA,0.44,0.38,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,6.43,"D",341.44,300.03
"8402295",47.5808,32.40195,NA,0.44,0.38,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,14.89,"D",332.94,297.65
"8402299",48.22947,35.54316,NA,0.39,0.36,2023-09-09,1021,1,NA,"nominal","2.0NRT",NA,11.36,"D",342.49,299.31
